SYMBOL,overall_score,affected_pathway_score,animal_model_score,genetic_association_score,literature_score,rna_expression_score,somatic_mutation_score,druggability_score_smallmolecule,druggability_score_other_modalities,druggability_score_antibody
MAP1A,0.07305415395746186,0.0,0.0,0.05408387449075852,0.011771052589994236,0.007625811786350013,0.0,0.0,0.0,0.0
PRR15,0.07545232285811268,0.0,0.0,0.049756330504481285,0.0037149325396825398,0.0219810598139488,0.0,0.0,0.0,0.0
SLC22A18AS,0.11728648862908392,0.0,0.0,0.10621806179075956,0.008039011818495517,0.003159849802437537,0.0,0.0,0.0,0.0
FOXA3,0.13369399507139149,0.05105464985146619,0.007355600000000001,0.06064142689078734,0.01456933594699525,0.006440489591052715,0.0,0.0,0.0,0.0
GDPD3,0.09035686542164224,0.02895563121507392,0.0,0.05221521904069218,0.0016150943396226415,0.008676816630806737,0.0,0.0,0.0,0.3500000000000001
ABCA10,0.15730081475984276,0.036743614479103626,0.0,0.10916501166004884,0.002688450292397661,0.009299023416011949,0.0,0.0,0.0,0.3499999999999999
MCUB,0.12721744832103862,0.0,0.0,0.1045259000857671,0.016009696447467876,0.007071851787803645,0.0,0.0,0.0,0.3499999999999999
AC018523.2,0.20779454908136685,0.0,0.0,0.20779454908136685,0.0,0.0,0.0,0.0,0.0,0.0
CKS1B,0.08585416016072314,0.05510410554326153,0.0,0.0057651946079675795,0.029811150993114686,0.0,0.0,0.6750000000000002,0.0,0.0
OR12D2,0.2576206816441929,0.22531483663382626,0.0,0.026287601462432315,0.0,0.006018243547934321,0.0,0.0,0.0,0.4666666666666666
HERPUD2,0.22315322061422613,0.0,0.031426666666666665,0.18863344130416712,0.0014000000000000002,0.0016931126433923102,0.0,0.0,0.0,0.35000000000000003
DDX53,0.030503403120550294,0.0,0.0,0.004480488812751907,0.025968442453637525,0.0002178874166434279,0.0,0.7000000000000001,0.0,0.0
SPSB4,0.07590829124174786,0.041666666666666664,0.0,0.020613187898157373,0.0007666666666666668,0.012861770010257156,0.0,0.0,0.0,0.0
WWC1,0.07199248476360312,0.0,0.014032911392405064,0.036435028379612745,0.022532464297421152,0.0026152804912079053,0.0,0.5250000000000001,0.0,0.0
PGBD2,0.143325843534969,0.0,0.0,0.13987968649183,0.0,0.0034461570431389976,0.0,0.0,0.0,0.0
NUF2,0.06695747226568043,0.0,0.0,0.03438982978921977,0.018988750653153585,0.0156901276020003,0.0,0.7000000000000002,0.0,0.0
CCL22,0.03916782840844149,0.0,0.0,0.0112967196674574,0.02851470845614964,0.0007699171315119912,0.0,0.0,0.0,0.4666666666666666
AP5B1,0.07743158823171374,0.0,0.0,0.06293557646756574,0.014792512733118404,0.000372850841245223,0.0,0.0,0.0,0.0
SMIM4,0.11214303563495788,0.0,0.0,0.11214303563495788,0.0,0.0,0.0,0.0,0.0,0.35
RAVER1,0.12797939414792284,0.0,0.0,0.12484997496674105,0.0016600000000000009,0.0017694191811818449,0.0,0.3499999999999999,0.0,0.0
BTBD18,0.1820884166485804,0.0,0.17366461605854466,0.005635420707139102,0.0004727272727272728,0.002670198064714814,0.0,0.0,0.0,0.0
CZIB,0.09233539726295018,0.0,0.0,0.08770533373786342,0.0,0.0046300635250867295,0.0,0.0,0.0,0.0
LLCFC1,0.16224401694283808,0.0,0.14637432098765432,0.01266969595518377,0.0032,0.0,0.0,0.0,0.0,0.45
AC007731.4,0.12376349079348738,0.0,0.0,0.12376349079348738,0.0,0.0,0.0,0.0,0.0,0.0
ELMOD2,0.1671383591666667,0.0,0.15534306194444444,0.0,0.011795297222222223,0.0,0.0,0.0,0.0,0.0
RBM34,0.1303590687169148,0.0,0.0,0.12924391723043038,0.0,0.0011151514864844168,0.0,0.0,0.0,0.0
ZMYND19,0.11666785083246232,0.0,0.037032,0.07627585083246231,0.003360000000000001,0.0,0.0,0.0,0.0,0.5
YJEFN3,0.09670150851260197,0.0,0.0,0.09577881465198056,0.0,0.0009226938606213767,0.0,0.0,0.0,0.0
TMEM234,0.14300026246349018,0.0,0.12630666666666668,0.0166935957968235,0.0,0.0,0.0,0.0,0.0,0.3499999999999999
ATP5MG,0.07262843213722417,0.0,0.0454875,0.023224597796797752,0.0026000000000000003,0.0013163343404264073,0.0,0.0,0.0,0.0
C19orf38,0.07522622267548601,0.0,0.0,0.06372359270850818,0.0,0.011502629966977821,0.0,0.0,0.0,0.35
ANKRD54,0.06862365438044071,0.0,0.0,0.06762365438044071,0.001,0.0,0.0,0.0,0.0,0.0
MYOZ3,0.049400801149899136,0.0,0.0,0.03899256587028503,0.0,0.010408235279614096,0.0,0.0,0.0,0.0
AC064874.1,0.13662,0.0,0.0,0.0,0.0,0.13662,0.0,0.0,0.0,0.0
PPIH,0.02425823324567637,0.0,0.0,0.006914274394512176,0.013722128571428571,0.0036218302797356187,0.0,0.6999999999999998,0.0,0.0
AC016735.1,0.08488556296140891,0.0,0.0,0.0,0.0,0.08488556296140891,0.0,0.0,0.0,0.0
AC092894.1,0.060165379609066816,0.0,0.0,0.0,0.0,0.060165379609066816,0.0,0.0,0.0,0.0
RN7SL329P,0.07335909916478868,0.0,0.0,0.0,0.0,0.07335909916478868,0.0,0.0,0.0,0.0
C5orf66-AS1,0.06281093130480904,0.0,0.0,0.0,0.0,0.06281093130480904,0.0,0.0,0.0,0.0
ST8SIA6-AS1,0.0618154804159635,0.0,0.0,0.0,0.0,0.0618154804159635,0.0,0.0,0.0,0.0
AP002505.2,0.11252000000000001,0.0,0.0,0.0,0.0,0.11252000000000001,0.0,0.0,0.0,0.0
GPATCH11,0.045403814754910767,0.0,0.0,0.04149684030562639,0.0,0.0039069744492843785,0.0,0.0,0.0,0.0
TESC-AS1,0.10692000000000004,0.0,0.0,0.0,0.0,0.10692000000000004,0.0,0.0,0.0,0.0
DLGAP1-AS4,0.061348224909173465,0.0,0.0,0.0,0.0,0.061348224909173465,0.0,0.0,0.0,0.0
AC087501.1,0.099,0.0,0.0,0.0,0.0,0.099,0.0,0.0,0.0,0.0
AC025539.1,0.09408,0.0,0.0,0.0,0.0,0.09408,0.0,0.0,0.0,0.0
GAS6-AS1,0.03336219455365128,0.0,0.0,0.0,0.0,0.03336219455365128,0.0,0.0,0.0,0.0
AL157829.1,0.04889194893060704,0.0,0.0,0.0,0.0,0.04889194893060704,0.0,0.0,0.0,0.0
AL022313.4,0.056487074154148165,0.0,0.0,0.0,0.0,0.056487074154148165,0.0,0.0,0.0,0.0
AC034268.2,0.0936655359342288,0.0,0.0,0.0,0.0,0.0936655359342288,0.0,0.0,0.0,0.0
AP000755.1,0.07840000000000001,0.0,0.0,0.0,0.0,0.07840000000000001,0.0,0.0,0.0,0.0
ZNF202,0.03343184813617641,0.0,0.0,0.0158181729225012,0.017613675213675215,0.0,0.0,0.0,0.0,0.0
LRRC72,0.06918444484472275,0.0,0.0,0.06918444484472275,0.0,0.0,0.0,0.0,0.0,0.0
AC109462.1,0.06138,0.0,0.0,0.0,0.0,0.06138,0.0,0.0,0.0,0.0
LINC02043,0.051510591882335734,0.0,0.0,0.0,0.0,0.051510591882335734,0.0,0.0,0.0,0.0
GK-IT1,0.02560028511561008,0.0,0.0,0.0,0.0,0.02560028511561008,0.0,0.0,0.0,0.0
AC112721.1,0.04649169965211938,0.0,0.0,0.0,0.0,0.04649169965211938,0.0,0.0,0.0,0.0
AC022509.2,0.025033280793552083,0.0,0.0,0.0,0.0,0.025033280793552083,0.0,0.0,0.0,0.0
AL034374.1,0.04409107955582507,0.0,0.0,0.0,0.0,0.04409107955582507,0.0,0.0,0.0,0.0
AC010343.3,0.02438676140963453,0.0,0.0,0.0,0.0,0.02438676140963453,0.0,0.0,0.0,0.0
HBBP1,0.002490980807597979,0.0,0.0,0.002490980807597979,0.0,0.0,0.0,0.0,0.0,0.0
AP001266.2,0.019540679331403042,0.0,0.0,0.0,0.0,0.019540679331403042,0.0,0.0,0.0,0.0
LINC00575,0.02163391063054408,0.0,0.0,0.0,0.005200000000000001,0.016433910630544078,0.0,0.0,0.0,0.0
MIR155HG,0.010612827243550062,0.0,0.0,0.0,0.0,0.010612827243550062,0.0,0.0,0.0,0.0
SERTM2,0.017494238162197445,0.0,0.0,0.0,0.0,0.017494238162197445,0.0,0.0,0.0,0.35
CTD-2350J17.1,0.026334101885634616,0.0,0.0,0.0,0.0,0.026334101885634616,0.0,0.0,0.0,0.0
LINC02458,0.012546485843569995,0.0,0.0,0.0,0.0,0.012546485843569995,0.0,0.0,0.0,0.0
IQCC,0.011281922493262831,0.0,0.0,0.0,0.0036000000000000008,0.00768192249326283,0.0,0.0,0.0,0.0
VIM-AS1,0.016233061454284558,0.0,0.0,0.0,0.0,0.016233061454284558,0.0,0.0,0.0,0.0
NANOGP1,0.013075000000000002,0.0,0.0,0.0,0.013075000000000002,0.0,0.0,0.0,0.0,0.0
AL133373.3,0.009355216556396165,0.0,0.0,0.0,0.0,0.009355216556396165,0.0,0.0,0.0,0.0
U73166.1,0.010193176223083527,0.0,0.0,0.0,0.0,0.010193176223083527,0.0,0.0,0.0,0.0
LINC00567,0.015160815509991557,0.0,0.0,0.0,0.0,0.015160815509991557,0.0,0.0,0.0,0.0
AC012354.7,0.009565533077004284,0.0,0.0,0.0,0.0,0.009565533077004284,0.0,0.0,0.0,0.0
MZT2B,0.007724320546016803,0.0,0.0,0.0,0.0,0.007724320546016803,0.0,0.0,0.0,0.0
GS1-594A7.3,0.012038799794436868,0.0,0.0,0.0,0.0,0.012038799794436868,0.0,0.0,0.0,0.0
LINC01151,0.011792899655910169,0.0,0.0,0.0,0.0,0.011792899655910169,0.0,0.0,0.0,0.0
AP001107.8,0.011683654236374179,0.0,0.0,0.0,0.0,0.011683654236374179,0.0,0.0,0.0,0.0
NXNL1,0.011066666666666669,0.0,0.0,0.0,0.011066666666666669,0.0,0.0,0.0,0.0,0.0
S100A7L2,0.008074434195023019,0.0,0.0,0.0,0.005200000000000001,0.0028744341950230185,0.0,0.0,0.0,0.0
AC079226.1,0.00858954550594798,0.0,0.0,0.0,0.0,0.00858954550594798,0.0,0.0,0.0,0.0
AC139887.3,0.010262493193106518,0.0,0.0,0.0,0.0,0.010262493193106518,0.0,0.0,0.0,0.0
AC244517.12,0.009796936961914237,0.0,0.0,0.0,0.0,0.009796936961914237,0.0,0.0,0.0,0.0
MIR3616,0.00941047431637383,0.0,0.0,0.0,0.0,0.00941047431637383,0.0,0.0,0.0,0.0
Z99572.1,0.008614683118124623,0.0,0.0,0.0,0.0,0.008614683118124623,0.0,0.0,0.0,0.0
FAM198B-AS1,0.004870163568141936,0.0,0.0,0.0,0.0,0.004870163568141936,0.0,0.0,0.0,0.0
AC109449.1,0.005650957672998485,0.0,0.0,0.0,0.0,0.005650957672998485,0.0,0.0,0.0,0.0
AP002807.1,0.004490734729591692,0.0,0.0,0.0,0.0,0.004490734729591692,0.0,0.0,0.0,0.0
ZNF8,0.0035166682183617073,0.0,0.0,0.0,0.0,0.0035166682183617073,0.0,0.0,0.0,0.0
LINC02550,0.003383494657979792,0.0,0.0,0.0,0.0,0.003383494657979792,0.0,0.0,0.0,0.0
ACY1,0.21965344029982,0.03508771929824561,0.05004949105402395,0.15295483417024738,0.01976750405934591,0.0004635959869784394,0.0,0.7000000000000001,0.0,0.0
PHGDH,0.0998189190540945,0.0,0.011733015937677152,0.0726528790867753,0.018948806581369874,0.0005585142931347106,0.0,0.5833333333333334,0.0,0.1
LRRK2,0.1986679435769536,0.02834350207561288,0.0689661659036272,0.10305138392463688,0.021315073776651948,0.0013275440576378437,0.0,0.55,0.0,0.675
BBS1,0.2831135540062293,0.0,0.186908805877204,0.11857873865188988,0.0051385801076981215,0.0,0.0,0.0,0.0,0.0
TTPA,0.2389714584540309,0.0,0.16402401343838235,0.08271080193135442,0.00688609586493125,0.0014098401854435155,0.0,0.5833333333333334,0.0,0.0
CDK12,0.5296497437925514,0.07728687079855003,0.03519351142342998,0.014070013894137857,0.012165701624006512,0.0,0.4730756744136808,0.6499999999999999,0.0,0.0
INPP5E,0.3222008579755243,0.0,0.1532983986694489,0.1803703025251029,0.0007582825835710629,0.0,0.0,0.3500000000000001,0.0,0.3499999999999999
EBP,0.21692380670585865,0.0,0.15260103079248796,0.0641025641025641,0.0038470601079374045,0.0012842367670473402,0.0,0.5499999999999999,0.0,0.3500000000000001
SDHC,0.5301744935790996,0.0,0.0,0.1163656873824568,0.016695907565313056,0.00019452935872267955,0.455289193302892,0.0,0.0,0.35000000000000003
TSFM,0.1972222564271381,0.0,0.0039215686274509795,0.18258427391089604,0.013876108877897888,0.0,0.0,0.0,0.0,0.0
GTPBP2,0.3177372462194449,0.05355002883125549,0.09313048123438428,0.17490521097047762,0.004510669191919193,0.0008002892459946131,0.0,0.0,0.0,0.6499999999999999
GDF1,0.2336257347989558,0.0,0.1858120779005572,0.055618438320209976,0.002590540373896559,0.0,0.0,0.0,0.0,0.375
NEFH,0.14628957210268834,0.0,0.053678884835287335,0.07307013366276842,0.016199940573685314,0.002999430196935486,0.02030456852791878,0.0,0.0,0.0
MCM9,0.3371296596099353,0.0,0.15927687877642993,0.19306969720809186,0.00717378588253077,0.0005258433216987051,0.0,0.0,0.0,0.0
NDUFAF8,0.43528170273381706,0.0,0.0,0.4310028104845322,0.01410909090909091,0.0004970740674666898,0.0,0.0,0.0,0.0
ALDOA,0.14592765373591493,0.08077041102615981,0.0064072941176470605,0.037594292904524235,0.027467031451957457,0.0005888386393504022,0.0,0.55,0.0,0.65
CLTC,0.7177408783023826,0.1088468998935521,0.0,0.0509650040205982,8.320000000000003e-05,0.00033530450403569114,0.6592533816996324,0.55,0.0,0.675
IL1B,0.09415492894769227,0.009194818294576615,0.01054749525265368,0.008230560954495413,0.04105847840142066,0.0005725811858563974,0.002696871628910464,0.675,1.0,0.6875
SP7,0.09153309829400544,0.0,0.061864725030503886,0.02789834916655997,0.004762974353173172,6.304755748452791e-05,0.0,0.0,0.0,0.0
ARHGAP26,0.4035977498916621,0.0,0.035362790181586806,0.03949591497816971,0.005108667081822563,0.0005241873828474012,0.3279874213836478,0.0,0.0,0.0
BPGM,0.09707332508092116,0.0,0.0,0.08216308123532634,0.009197342256699128,0.006754590355859279,0.0,0.55,0.0,0.0
NOTCH2NLC,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5
MRPL3,0.16090570563926507,0.0,0.13504545441123034,0.021858393319240617,0.0022033390313390315,0.0019654462278824486,0.0,0.7000000000000003,0.0,0.0
HDAC10,0.31396225860666604,0.057500820081457564,0.0,0.0008748935680862861,0.017246550532295034,4.962214979012181e-05,0.0,0.6500000000000001,1.0,0.0
VEGFB,0.12038875073235715,0.012277076582520544,0.05347475292803824,0.010063599964211994,0.02022926715267949,0.0001841653386649888,0.0,0.0,0.95,0.4666666666666667
TRIM63,0.09430826842400684,0.010416666666666666,0.045776336126193626,0.02640690887789406,0.02048232547948587,0.0003732752293243344,0.0,0.0,0.0,0.0
PRICKLE2,0.12061233257916633,0.0,0.02857997087972655,0.09383971127301467,0.002393793989593593,0.001233839627813166,0.0,0.0,0.0,0.0
NLRP5,0.08793984373209789,0.0,0.028207671957671963,0.05654761904761905,0.017145647964902106,0.0,0.0,0.0,0.0,0.0
RPL17,0.057062715143675925,0.010885237605937206,0.0,0.0018612335833107468,0.046438608804096684,3.152695913402325e-06,0.0,0.675,0.0,0.9000000000000002
KCNE3,0.12250352672793155,0.007359032400268963,0.09068681227289788,0.025055182932238768,0.003893503205766864,0.0019067227410690941,0.0,0.7000000000000001,0.0,0.5666666666666665
SNIP1,0.1614784249786439,0.0,0.050568965141612215,0.10222103022249956,0.014779666658009324,9.560445329778612e-05,0.0,0.7000000000000002,0.0,0.0
ZBTB38,0.2461202577128979,0.0,0.0,0.2439779474721857,0.0028909129356022435,0.0004285809565153666,0.0,0.0,0.0,0.0
SEMG1,0.11807411809429602,0.0840243720348675,0.0,0.008187388440648329,0.02584716672004167,0.003898245190680869,0.0,0.0,0.0,0.4666666666666666
H3C13,0.2362602860045287,0.2222222222222222,0.0,0.006689649489190843,0.007544444444444446,0.0015817476264489154,0.0,0.7,0.0,0.65
AP002748.5,0.7590663652556638,0.0,0.0,0.7590663652556638,0.0,0.0,0.0,0.0,0.0,0.0
KIAA2012,0.35261824899067684,0.0,0.0,0.3500754042711651,0.0,0.002542844719511741,0.0,0.0,0.0,0.0
WDR49,0.2101472979069237,0.0,0.022183529411764703,0.11467898461748573,0.0,0.014461254465908612,0.05882352941176471,0.0,0.0,0.0
GLRX,0.05386967060831626,0.0,0.0,0.03756826159485889,0.015119518694629797,0.0023087434055927983,0.0,0.7000000000000002,0.0,0.0
CNDP1,0.05239095523903885,0.0,0.0,0.02627182352128175,0.019192538739506583,0.008104292014576039,0.0,0.4,0.0,0.3499999999999999
APOL3,0.08757359317602956,0.013070416666666666,0.0,0.05855767130851745,0.006691792592592592,0.009403459410930641,0.0,0.0,0.0,0.30000000000000004
ARID3A,0.10566425932931303,0.03672662239956411,0.05119467738526895,0.010248669515031571,0.011824843611527287,0.00024283758406354428,0.0,0.0,0.0,0.0
HPN,0.1510048479144898,0.0337905492338348,0.06792453864115665,0.040041276215635545,0.012870696860920057,0.002429237436695601,0.0,0.6750000000000002,0.0,0.5666666666666667
RALB,0.2441461552860384,0.08402777777777777,0.0,0.15307737569097013,0.01913679537431224,0.0006901250444518907,0.0,0.55,0.0,0.675
CCN1,0.08304238259084877,0.0,0.04675365414609696,0.010460341553157284,0.02391637416032338,0.004083391191287852,0.0,0.7,0.0,0.3499999999999999
PIP4K2B,0.3063688286198646,0.16918340525075046,0.08985207441357891,0.04790796128713688,0.003743747604470703,0.0,0.0,0.5125,0.0,0.5250000000000002
ZNF385A,0.2790560249577128,0.1532789550833156,0.07161555555555557,0.05509620293468973,0.0026022222222222232,0.0003340521248926205,0.0,0.0,0.0,0.0
DEFA1B,0.03821351502391602,0.0,0.0,0.01679493225185205,0.022519093587572345,6.852169735439621e-05,0.0,0.0,0.0,0.0
ACCS,0.08018167646845617,0.0,0.0,0.0664466547243523,0.012626169163288214,0.0011088525808157009,0.0,0.0,0.0,0.0
GNG2,0.20886922835953053,0.1673258057642881,0.0,0.026762120229633236,0.010115241871212422,0.00920942172236746,0.0,0.6750000000000002,0.0,0.4833333333333333
CCP110,0.2140188662146149,0.032128803008232794,0.18162051940693594,0.0,0.0022957327559865555,0.00017211148316041854,0.0,0.0,0.0,0.0
SHC3,0.11407513736845099,0.0424291289480118,0.0,0.051860929407239416,0.013943145271454372,0.008539919107621589,0.0,0.0,0.0,0.30000000000000004
ORC2,0.2583999163827733,0.23981866887970785,0.0,0.009928525278442785,0.011966081871345027,0.0006334035183736723,0.0,0.6999999999999998,0.0,0.0
CMA1,0.059021146082077765,0.02432555108843835,0.005586181318681317,0.0,0.03291195989575517,0.0003516911391515284,0.0,0.5499999999999999,0.0,0.4666666666666666
TAS1R1,0.20209519124746564,0.155785147505478,0.0,0.03740479083110889,0.008925462962962963,0.001028401059026943,0.0,0.3,0.0,0.4666666666666666
TAS1R3,0.09652529634767916,0.06607066230009523,0.0,0.007460051135353811,0.02660343022089608,0.00039709400503438726,0.0,0.29999999999999993,0.0,0.4666666666666666
RNF4,0.10095146071121566,0.04685472342737348,0.01617708333333333,0.021400024923840886,0.01848468882272182,0.00012147385806674418,0.0,0.0,0.0,0.0
SESTD1,0.11267757781673303,0.0,0.06473248529411765,0.04182306808583877,0.002574150326797386,0.004024344698214501,0.0,0.0,0.0,0.0
PPP2R3C,0.17408162567535107,0.0,0.0,0.1700075282679288,0.002653333333333334,0.0014207640740889235,0.0,0.0,0.0,0.0
BORCS7-ASMT,0.2065697464366664,0.0,0.07696424710703323,0.13358576684399107,0.0,0.0,0.0,0.0,0.0,0.0
FAM98B,0.09277805836098978,0.0,0.0,0.08408638834953308,0.005306666666666667,0.0033850033447900144,0.0,0.0,0.0,0.0
SLC35G4,0.4429825551342219,0.0,0.0,0.4429825551342219,0.0,0.0,0.0,0.0,0.0,0.35
SHBG,0.039616459223227284,0.0,0.0,0.007180836588426887,0.032207347712241256,0.00035138509194872306,0.0,0.5125,0.0,0.375
OR2T10,0.2971824312890224,0.2776719026577829,0.0,0.0,0.0,0.0195105286312395,0.0,0.3,0.0,0.4666666666666666
TEPSIN,0.22510801589392007,0.0,0.0,0.2236223016082058,0.001485714285714286,0.0,0.0,0.0,0.0,0.7000000000000001
MRPL35,0.0907182275539581,0.0,0.0,0.06825956913332144,0.021095833333333338,0.001362825087303308,0.0,0.7,0.0,0.0
TRIM50,0.1751858079128552,0.10714285714285714,0.0,0.03754787253482001,0.020990579041140267,0.01783314776060726,0.0,0.0,0.0,0.0
KRTAP21-1,0.17254179887316198,0.16666666666666666,0.0,0.0,0.003733333333333333,0.0021417988731619727,0.0,0.0,0.0,0.0
OR1G1,0.18183870078064496,0.125,0.0,0.05683870078064501,0.0,0.0,0.0,0.0,0.0,0.4666666666666666
GDF5-AS1,0.15274492704991496,0.0,0.0,0.15245218714283185,0.0,0.00029273990708312696,0.0,0.0,0.0,0.0
SARAF,0.0969364914083108,0.0,0.0112675,0.06797082355478777,0.015548437500000003,0.0021497303535230345,0.0,0.0,0.0,0.35
FHIP2B,0.10319100496691196,0.0,0.017328571428571433,0.07396310916732228,0.011899324371018248,0.0,0.0,0.0,0.0,0.0
ARMC7,0.2323391725485266,0.04555555555555555,0.1822717901234568,0.004456271313958698,0.00022222222222222218,0.0,0.0,0.0,0.0,0.0
YIPF5,0.06793679198020368,0.0,0.013867692307692308,0.04624628161008541,0.0009230769230769233,0.006899741139349038,0.0,0.0,0.0,0.35
DENND10,0.16862274520099166,0.0,0.0,0.16862274520099166,0.0,0.0,0.0,0.0,0.0,0.1
AKAP4,0.08503209287121176,0.0,0.0524723145029741,0.0,0.033227273896721164,0.0,0.0,0.0,0.0,0.0
SLC38A5,0.03092946284220505,0.0,0.0,0.012328767123287673,0.015808430155623058,0.002792265563294316,0.0,0.0,0.0,0.375
AL365273.2,0.16538829143558229,0.0,0.0,0.16538829143558229,0.0,0.0,0.0,0.0,0.0,0.0
CES4A,0.1167117180769073,0.0,0.0,0.10598418603444264,0.0,0.010727532042464651,0.0,0.29999999999999993,0.0,0.5249999999999998
KCTD11,0.11143170285243048,0.0,0.06271570707070707,0.03776920209314223,0.01086827233031368,0.0003103395400856881,0.0,0.0,0.0,0.0
LINC02218,0.05445835278614385,0.0,0.0,0.046859669685363765,0.0,0.0075986831007800815,0.0,0.0,0.0,0.0
OSBPL9,0.02484181212943801,0.0,0.0,0.013533263467252254,0.00875,0.0025585486621857484,0.0,0.0,0.0,0.0
SCARNA13,0.16625125000000002,0.0,0.0,0.0,0.0,0.16625125000000002,0.0,0.0,0.0,0.0
TXNRD3,0.028838872809596305,0.0,0.0,0.017308258513609568,0.011530614295986731,0.0,0.0,0.4750000000000002,0.0,0.0
AC011447.3,0.08359063196241323,0.0,0.0,0.0,0.0,0.08359063196241323,0.0,0.0,0.0,0.0
C1orf35,0.05610260162510807,0.0,0.0,0.040115101625108056,0.018567500000000004,0.0,0.0,0.0,0.0,0.375
AL450226.1,0.12152000000000004,0.0,0.0,0.0,0.0,0.12152000000000004,0.0,0.0,0.0,0.0
PHF12,0.027304251914135137,0.0,0.0,0.01891288285454114,0.007224519954648525,0.0011668491049454627,0.0,0.0,0.0,0.0
AL844908.1,0.062035922868094624,0.0,0.0,0.0,0.0,0.062035922868094624,0.0,0.0,0.0,0.0
PCBP3-AS1,0.06422982449353623,0.0,0.0,0.0,0.0,0.06422982449353623,0.0,0.0,0.0,0.0
AL035078.1,0.10494000000000002,0.0,0.0,0.0,0.0,0.10494000000000002,0.0,0.0,0.0,0.0
BCAR3-AS1,0.10467,0.0,0.0,0.0,0.0,0.10467,0.0,0.0,0.0,0.0
AL590483.3,0.055307056407571005,0.0,0.0,0.0,0.0,0.055307056407571005,0.0,0.0,0.0,0.0
AC003006.1,0.10221291333436966,0.0,0.0,0.10221291333436966,0.0,0.0,0.0,0.0,0.0,0.0
AC016687.2,0.08869673333931066,0.0,0.0,0.0,0.0,0.08869673333931066,0.0,0.0,0.0,0.0
AC130456.3,0.0319237636333559,0.0,0.0,0.0,0.0,0.0319237636333559,0.0,0.0,0.0,0.0
CLYBL-AS2,0.09604,0.0,0.0,0.0,0.0,0.09604,0.0,0.0,0.0,0.0
PCDHB2,0.02887916425673511,0.0,0.0,0.0,0.0,0.02887916425673511,0.0,0.0,0.0,0.375
MAFG-DT,0.037240946950667146,0.0,0.0,0.0,0.0,0.037240946950667146,0.0,0.0,0.0,0.0
METTL21C,0.02455550226143428,0.0,0.0,0.011984073690005712,0.01257142857142857,0.0,0.0,0.7000000000000001,0.0,0.0
AC016910.1,0.045993286023358664,0.0,0.0,0.0,0.0,0.045993286023358664,0.0,0.0,0.0,0.0
IGHJ6,0.059553498985183126,0.0,0.0,0.0,0.0,0.059553498985183126,0.0,0.0,0.0,0.0
LINC01687,0.036477706605509766,0.0,0.0,0.0,0.0,0.036477706605509766,0.0,0.0,0.0,0.0
IGLV5-48,0.058769460079716764,0.0,0.0,0.0,0.0,0.058769460079716764,0.0,0.0,0.0,0.35000000000000003
